Sexo,Estado civil,Edad,Educacion,Ingreso anual,Ocupacion,Tamano de asentamiento,Ingreso mensual,Nivel socioeconomico,Descripción NSE
1,0,27,1,101620,1,0,8468,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,87964,1,0,7330,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,33,1,69523,1,0,5793,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,24,1,109486,4,0,9123,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,28,1,77206,1,0,6433,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,35,1,53608,1,0,4467,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,30,1,118677,4,0,9889,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,43,1,116512,4,0,9709,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,21,1,114756,1,0,9563,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,65852,1,0,5487,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,34,1,75626,1,0,6302,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,26,1,127455,4,0,10621,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,37,1,107073,4,0,8922,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,32,1,82196,1,0,6849,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,33,1,106741,1,0,8895,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,28,1,94518,4,0,7876,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,30,1,114430,4,0,9535,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,57165,1,0,4763,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,25,1,109610,1,0,9134,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,113619,4,0,9468,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,30,1,93854,4,0,7821,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,129022,4,0,10751,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,23,1,66804,1,0,5567,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,25,1,62689,1,0,5224,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,40,1,67619,1,0,5634,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,46,1,113495,1,0,9457,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,43,1,48632,1,0,4052,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,22,1,107394,1,0,8949,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,72385,1,0,6032,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,115934,1,0,9661,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,93183,1,0,7765,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,63506,1,0,5292,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,52,1,113619,4,0,9468,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,30,1,121399,1,0,10116,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,34,1,78281,1,0,6523,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,38,1,103926,4,0,8660,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,89097,1,0,7424,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,29,1,80852,1,0,6737,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,25,1,65207,1,0,5433,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,35,1,93495,1,0,7791,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,53,1,121970,1,0,10164,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,62027,1,0,5168,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,33,1,88602,1,0,7383,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,29,1,89914,1,0,7492,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,83342,1,0,6945,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,29,1,103439,4,0,8619,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,115451,4,0,9620,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,68250,1,0,5687,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,21,1,113630,1,0,9469,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,125880,4,0,10490,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,20,1,91177,1,0,7598,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,35,1,73266,1,0,6105,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,24,1,69021,1,0,5751,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,40,1,122593,4,0,10216,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,44,1,122180,4,0,10181,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,29,1,75160,1,0,6263,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,39,1,81973,1,0,6831,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,35,1,92194,1,0,7682,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,107380,1,0,8948,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,32,1,98023,4,0,8168,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,48,1,94868,1,0,7905,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,83442,1,0,6953,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,26,1,109887,4,0,9157,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,98876,1,0,8239,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,48,1,94962,1,0,7913,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,42,1,130740,4,0,10895,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,27,1,94095,1,0,7841,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,37,1,95071,1,0,7922,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,117308,4,0,9775,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,33,1,112093,4,0,9341,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,37,1,123893,4,0,10324,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,31,1,80189,1,0,6682,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,39,1,124089,4,0,10340,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,40,1,82673,1,0,6889,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,28,1,88858,1,0,7404,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,80540,1,0,6711,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,24,1,84228,1,0,7019,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,103963,4,0,8663,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,29,1,102397,4,0,8533,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,43,1,111563,4,0,9296,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,23,1,88260,1,0,7355,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,34,1,114767,4,0,9563,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,42,1,113275,4,0,9439,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,33,1,104755,4,0,8729,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,32,1,120525,4,0,10043,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,96082,1,0,8006,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,23,1,87227,1,0,7268,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,69333,1,0,5777,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,87777,1,0,7314,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,70978,1,0,5914,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,27,1,104196,1,0,8683,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,97551,4,0,8129,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,42,1,78979,1,0,6581,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,37,1,82500,1,0,6875,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,26,1,86306,1,0,7192,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,78762,1,0,6563,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,39,1,125543,4,0,10461,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,26,1,70336,1,0,5861,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,35,1,112975,4,0,9414,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,38,1,96681,1,0,8056,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,98922,4,0,8243,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,109250,4,0,9104,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,25,1,108960,1,0,9080,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,71302,1,0,5941,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,48,1,107757,1,0,8979,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,22,1,111600,4,0,9300,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,25,1,102974,4,0,8581,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,63442,1,0,5286,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,39,1,118913,1,0,9909,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,80987,1,0,6748,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,21,1,68790,1,0,5732,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,86462,1,0,7205,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,40,1,76881,1,0,6406,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,37,1,107409,4,0,8950,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,42,1,69114,1,0,5759,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,31,1,119167,4,0,9930,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,31,1,102018,4,0,8501,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,30,1,97680,4,0,8140,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,23,1,65062,1,0,5421,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,33,1,118144,4,0,9845,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,37,1,124548,4,0,10379,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,29,1,85637,1,0,7136,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,31,1,113108,4,0,9425,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,39,1,93554,1,0,7796,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,33,1,42516,1,0,3543,6,"Hogares con ingresos mínimos, muy bajo nivel educativo y sin acceso a servicios básicos."
0,0,26,1,72429,1,0,6035,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,110154,4,0,9179,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,20,1,60965,1,0,5080,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,100618,1,0,8384,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,26,1,71021,1,0,5918,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
0,0,40,1,94189,1,0,7849,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,24,1,44742,1,0,3728,6,"Hogares con ingresos mínimos, muy bajo nivel educativo y sin acceso a servicios básicos."
1,0,22,1,103201,4,0,8600,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,62335,1,0,5194,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,27,1,103787,4,0,8648,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,35,1,99401,4,0,8283,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,27,1,105197,4,0,8766,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,25,1,115566,1,0,9630,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,34,1,125843,1,0,10486,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,24,1,67936,1,0,5661,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,34,1,120863,4,0,10071,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,77317,1,0,6443,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,38,1,84653,1,0,7054,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,42,1,81606,1,0,6800,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,35,1,113380,1,0,9448,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,27,1,100644,4,0,8387,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,25,1,64037,1,0,5336,5,"Hogares con ingresos muy bajos, bajo nivel educativo y acceso muy limitado a servicios."
1,0,23,1,101350,4,0,8445,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,34,1,126334,4,0,10527,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,28,1,130877,4,0,10906,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
0,0,21,1,103470,4,0,8622,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
1,0,32,1,114588,4,0,9549,4,"Hogares con ingresos bajos, nivel educativo básico y acceso limitado a servicios."
